Entry ID,Entry Number,Entry Name,Entry Type,Entry Rhythm,Entry Lyrics,Note Image Name,Type Entry Image
MLF-111-MHR-BRW,111,يا ذا الذي يدري,المحير,برول,"يا ذا الذي يدري بلابل الأشواق
هذا الهوى العذري :: تصبوا له العشّاق
قد لذّ لي سكري :: به على الإطلاق
في القلب ما أقوى :: من خمرة تسقى
إذا نمت بالله :: عشقي لمن يبقى
ياذا الذي يعلم :: تنافر الغزلان
هذا الرّشا الأريل :: تصبوا له الخلّان
قد لذّ لي الأحلام :: في حبّه الخذلان
الحب له ملّه :: من يلم يشقى 
إذا نمت بالله :: عشقي لمن يبقى
شربت راح الحب :: في راحة المحبوب
وخصّني بالقرب :: ولست بالمحجوب
وودّني بالشّرب :: وكمّل المطلوب
وهمت في معنى :: عن غيره حقّا
إذا نمت بالله :: عشقي لمن يبقى",MLF-111-MHR-BRW.png,MHR.PNG
MLF-112-MHR-BRW,112,يا من حكى خده الشقائق,المحير,برول,"يا من حكى خدّه الشقائق :: وماله في البهاء شقيق
تركتني بالدّموع شارق :: لما بدى خدّك الشّريق
سللت من ناظريك صارم :: للفتك يا شادن الصّريم
ورحت يوم الفراق سالم :: وقد تركت الحشى كليم
متى أراك الغداة قادم :: يا من غرامي به قديم
شيّبت من هجرك المفارق :: وسرت مع جملة الفريق
ما بين حادي حدى وسايق :: حملي بمن ساقه وسيق
لسايل الدّمع صوت ناهر :: مذ سال في وجنتي نهمر
وسرت والقدّ منك خاطر :: والقلب منّي على خطر
لست على ذي الجفى بقادر :: لكن بهذا جرى القدر
سهم النّوى من يديك مارق :: وقد غدى للدّما مريق
فاسمح بوعدٍ يكون صادق :: ولا تكن تهجر الصّديق",MLF-112-MHR-BRW.png,MHR.PNG
MLF-113-MHR-ELJ,113,البعاد أمره صعيب,المحير,علّاجي,"البعاد أمره صعيب من يحمله :: فيه حار العاشقون كيف يفعلوا
وهو لو مرسول عجيب حين نرسله
ما بقى في الحي من يحمل رسالة :: وهو ما يبري العاشقون إلّا الوصال
يا مليح أنت الهلال أنت القمر يا شبيه ظبي القفار إذا انتشر
أنت فتنه يا قمر بين البشر
ما بقى في الحي من يحمل رسالة :: وهو ما يبري العاشقون إلّا الوصال
كم تغيب يا مليح وتحتجب :: ننتظر إلى وصالك نرتقب
حسبك الله اشقي قلب من سلب
جهوتي لما ضاق صدري بلا محالة :: أمّا قلبي قائل يا رب لا لا",MLF-113-MHR-ELJ.png,MHR.PNG
MLF-114-NWA-ELJ,114,الصباح نشر علامو,النوى,علّاجي,"الصّباح نشر علامو :: وبدى لونه الشريق
والضياء جرّد حسامو  لونه يحكي العقيق
المليح له علامة   كالنجوم الضّاوية
سادتي أبقو بالسّلامة  والهناء والعافية
عم ترى الفجر يجّلا  في المشارق كالأعلام
والرّياض صبح في حلّه  والضّياء طرد الظّلام
الكيور صاحت جملة  اذكروا من لا ينام
والزّهر زاد ابتسامه حسن جرت الساقية
سادتي يا أهل الكرامة  دمتم والأفراح باقية",MLF-114-NWA-ELJ.png,NWA.PNG
MLF-115-NWA-ELJ,115,أول ما نبدأ نقول,النوى,علّاجي,"أول ما نبدا نقول  والصلاة على الرّسول  يجلي عنّا كل هول
أوّل ما نبدا بادي  والصّلاة على الهادي  صاحب القدر العالي
أول ما نبدا باسم الله  والصّلاة على رسول الله  يشفينا من كل علّة
أول ما نبدا تاليفي والصّلاة على الشّريف  صاحب الدين الحنيف
أول ما نبدا نتكلّم  على النّبي نصلّي ونسلم  على هذا الرسول الأعظم
من صلّى عليه يربح  بالصّلاة يفلح وينجح  في الجنان الدّايم يسرح
باسم الله نبدا نظامي  والصّلاة مع السّلام  على النّبي خير الأنام
يا خير من جا للوجود  من خصّه الربّ المعبود  بالمعجزات والوعود
نبينا طه الممجّد  به غدًا نرقى ونسعد  يوم أنّادي يا محمد
صلاة ربّي عليه ديما  مع التّحية والتسليمة  وآله والتّابعين",MLF-115-NWA-ELJ.png,NWA.PNG
MLF-116-NWA-ELJ,116,عشقي تولّع بالتهامي,النوى,علّاجي,"عشقي تولع بالتهامي = الهادي مصباح الظلام = المصطفى صاحب المقام
قلبي تولّع بالرسول = الهاشمي أهل البتول = يجلي عنّا كل هول
قلبي تولّع بالنّبي  = أجهد بمدحه يا ذكيّ = تسعد ولا تكن شقي
غرامي زاد بِطَهَ المعلّي = بشرعه قد أحيا الملّة = من وجهه النّور تجلّى
يا مصطفى أنت إمامي = أنت الصادق في الكلام = أنقدنا في يوم الزّحام",MLF-116-NWA-ELJ.png,NWA.PNG
MLF-117-NWA-ELJ,117,لوع كنيني,النوى,علّاجي,"لوّع كنيني ذا الغزال = خلّا قليبي في إمتحان = جوّر علينا بالدّلال
لوّع قليبي باللحاظ = خلّفلي حرقة في الفؤاد = يكفيك من هذا البعاد
لوّع فؤادي بالعيون = خلّفلي في القلب جنون = بحبّك زاد المحون
لوّع فؤادي بالأماق = خلّفلي في قليبي إحتراق = تعالوا شوفوا يا عشّاق
لوّع فؤادي بالنّظر = خلّا قليبي في خطر = من خذه قلبي انسحر
لوّع قليبي بالأجفان = خلّفلي في قلبي أحزان = غرامي فيه من زمان
لوّع فؤادي بالخدود = وصرت في نار الوقود = الحبّ صار في برود",MLF-117-NWA-ELJ.png,NWA.PNG
MLF-118-NWA-MSD,118,أليف قبل لامين,النوى,مصدّر,"أليف قبل لامين :: والهاء قرّة العين
أليف أول الاسم :: ولامين بلا جسم
وهاء غاية الرّسم :: تهجا سرّ الحرفين/تجد اسمًا بلا أين
أليف قبل لامين والهاء قرّة العين
حروف كلها تتلى :: ترى القلب بيها يجلى
ويجلى بعد ما يبلى :: ويدرج بين كافين/برمزين رقيقين
أليف قبل لامين :: والهاء قرّة العين
غرمي في الهوى قد باح :: وفجري بعد ليلى باح
وصرت للوجود مصباح
وشمس بين قمرين :: ولم أدري أنا أين
أليف قبل لامين :: والهاء قرّة العين",MLF-118-NWA-MSD.png,NWA.PNG
MLF-119-NWA-MSD,119,من يعشق الغزلان,النوى,مصدّر,"من يعشق الغزلان :: يخدم كما تخدم العبيد
ويصفف القطعان :: ويراقب النّجم السعيد
يبقى هني مطمان :: يفعل قي حكمه ما يريد
يبقى في حالُهُ سلطان :: ويراقب النّاس بالنّظر
يا مبدع القطعان :: حين جلسنا بين الغروس
بربايب وعيدان :: ومغاني تحي النّفوس
وسلطان الغزلان :: جالس بجنبي كالعروس
نتناول الكيسان :: ما بين دوحات الشجر
مهما يراك إنسان :: يقول ما هذا بشر",MLF-119-NWA-MSD.png,NWA.PNG
MLF-120-NWA-MSD,120,يا بن عيسى,النوى,مصدّر,"يا بن عيسى يا ولي مكناس :: أفزع وهزّ الراس
يا بن عيسى يا قطب الأسرار :: أفزع لنا بالله
هذا ذكر الله والأنوار :: والعون من الله
أنت شيخي يا بن عيسى :: مدّني بالكاس :: يبري ويجلي الباس
يا بن عيسى يا ولي مكناس :: أفزع وهز الراس
يا بن عيسى هيا يا سلطان :: نور النّبي قد لاح
نوره قد حاط بالأكوان :: عمّ بالأنوار
أنت شيخي صاحب الدّيوان :: في الحضرة الفتّاح
بالنّبي المبعوث حقًا لجميع النّاس :: أحضر يا شيخ مكناس
يا بن عيسى يا ولي مكناس :: أفزع وهزّ الراس
أفزعوا يا أولياء الله :: في مولد الرسول
هذا يوم فيه نور الله :: والنور لا يزول
نفرحً بخير خلق الله :: بالصجق والقبول
في بطاح الأرض حتى في مدينة فاس :: والسّر في الإخلاص
يا بن عيسى يا ولي مكناس :: أفزع وهز الراس ",MLF-120-NWA-MSD.png,NWA.PNG
MLF-121-NWA-MRB,121,العين تنشب,النوى,مربع,"العين تنشب :: من لا يساعد قلبهُ يتعب
أمّا أنا عيني :: نشبتني قد ساعدها جفني
في من فتنّي :: جمالهُ ويعرض في التّجنّي
خلّاني مفني :: ما ندري متى وهو يمني
يوعد ويخلف ما ندري :: خايف ولّا مرهف
كيسان الهوى :: حلال نشرب إن شئت شربة
عيني الأذيّة :: نشبتني ولم تحسن إليّ
خوفي رزيّه :: نفنى ونتوب يا أهل الحميّة
بنظرة خفيّه :: زادتني سبب في وصل البنيّة
في خد مذهب مبيسم :: عقيق أحلى وأعذب",MLF-121-NWA-MRB.png,NWA.PNG
MLF-122-NWA-BRW,122,بخديدك ورد نادي,النوى,برول,"بخديدك ورد نادي :: مرادي منه أقطف
والحاظك تنادي :: وأحشائي ترفرف
مرادي واعتمادي :: بيها يا خلّ تسعف
مرادي منك ضمّة :: وليّة فوق جيدك
ولي حاجة مهمّة :: أصير بيها عبيدك ",MLF-122-NWA-BRW.png,NWA.PNG
MLF-123-NWA-BRW,123,زلت بعشقه,النوى,برول,"زلّت بعشقه :: ما أعظمها من زلّة
صابت برشقه :: فيالها من رشقة
أرحم خضوعي :: وترفق بي
ولا تزدني :: حزنًا على ماضي
الحمد لله :: على ما عطى ربّي
أستغفر الله :: على ما مضى منّي ",MLF-123-NWA-BRW.png,NWA.PNG
MLF-124-NWA-BRW,124,صاحب الحضرة,النوى,برول,"صاحب الحضرة والشّمعة ضاويها :: صاحب الحضرة سيدي علي عزوز
عليك بالحضرة إن كنت عاشق فيها :: وأترك العذر أعبدد القيّوم
لازم الذكر وأعرف معانيها :: من البالء تبرى سرّها معلوم
واصل الفقرا من بعيد تجيها :: وأترك الهجر لا تؤخر يوم
أجتهد وأقرا الحزب يا ساقيها :: تأتيك بالنصرة من شيخك الحيطوم
أطلب فحل الرّجال ينصر المظلوم :: هو بحر الكمال صاحب العلوم
يا ساكن مكناس تبغي منك النّصر :: اسقيني الكيسان في حضرتك مغروم ",MLF-124-NWA-BRW.png,NWA.PNG
MLF-125-NWA-BRW,125,غنّو بكل حلة,النوى,برول,"غنّوا بكل حلّة :: لين بينوا صداهم 
كاس المدام يجلى :: حسن يبلغوا مداهم
تحلف بدور تجلى :: سبحان من نشاهم
سبحان ربّي زانهم :: عالي القدر صور محاسنهم :: بصورة باهية
تناقلوا بدوحان عنّي وخلّفوني :: تغامزوا بشفرات من الحسن عذّبوني
قالوا الملاح كلمات أزادوا يعجّزوني
قالوا الملاح أشرح لنا ما يذكر إن كان معاك علم الهوى والقافية",MLF-125-NWA-BRW.png,NWA.PNG
MLF-126-NWA-BRW,126,فق يا حنيني,النوى,برول,"فق يا حنيني وأسمع لغة أم الحسن :: غنّت في بستان فيه الزّهر من كلّ فن
خيلي وسوسان قد كللوا ورد الجنان
والنسري يسري على ذاك الورق :: كالصبح بشّر على ضي الشّفق
الله بلاني نصير على حكم القضا :: للصّبر ترجع هو محلّ الرضا
تالله يا صاحب عقلي ومالي مضى
إن متّ عاشق نكتب عذا من الشّهداء :: إفرح وخلّي أمر غدٍ إلى غدا ",MLF-126-NWA-BRW.png,NWA.PNG
MLF-127-NWA-BRW,127,في ليلة الإسراء,النوى,برول,"في ليلة الإسراء عرّج محمّد :: في سدرة المنتهى يرقى ويصعد :: من العرض قد دنى الهادي أحمد
ساهر حيران وبيه نرغب :: قلبي ماس ولهان في حب الهادي :: المصطفى العدنان غاية مراادي
يشفع لنا السّلطان ويوم الميعاد :: وكلّم الرّحمن وفاز بالقرب :: ساهر بيه حيران وفيه نرغب
 من قلبي ولبّي وبلّغ تحيّة :: للهاشمي العربي هو خير البرية :: ساهر نبكي يا أهل الحمية ",MLF-127-NWA-BRW.png,NWA.PNG
MLF-128-NWA-BRW,128,ليلى ويا ليلى ,النوى,برول,"ليلى ويا ليلى :: حزت الجمال وحدك
وآش من عقلهً :: يبقى لمن يرى حسنك
آه على حالي :: إذا نغيب غيبه
لا عيش يحلى لي :: حين نرى طيبه
ونبلغ مرادي :: ونطوف بالكعبة
يا طلعة الزهرا :: اسمك عزيز مكتوب
مهما نراك نبرا :: وينجلي المكروب
يا نور نور النّور :: يا صاحب الخاتم
أعطاك ربّي النور :: سمّاك أبا القاسم
صلّوا على الهادي :: صلّوا عليه شوقًا
عزمي ورشادي :: المصطفى حقًا ",MLF-128-NWA-BRW.png,NWA.PNG
MLF-129-NWA-BRW,129,يا صاحب الوجه الجميل,النوى,برول,"يا صاحب الوجه الجميل على قوام الغصون
يا من إذا عاينته :: يساقط الورد الجاني
ووجهه دورة قمر :: وقدّه يعجبني
قالوا فما أجمله :: قلت يعشقني
قالوا أتعشق ذا الرّشا :: قلت من يحسدني
قالوا تموت بحبّه :: قلت لا تلوموني ",MLF-129-NWA-BRW.png,NWA.PNG
MLF-130-NWA-BRW,130,نوار اللوز,النوى,برول,"نوار اللوز فتّح :: وزاد في عشقي علي
وبرّح على الملاح :: يدير كاس الحميّا
يديرها راحًا براح :: يا ساقي أمهل عليّ
إملا كاسي يا بدري :: واسقني متى شربت :: يا روحي هينّني
نظرة من وجنتيه :: وبها روحي تحييني",MLF-130-NWA-BRW.png,NWA.PNG
MLF-131-NWA-BRW,131,هل ترى يا حبّي,النوى,برول,"هل ترى يا حبّي آش قلقك :: حتى صرت تهجر من يعشقك
قال لي مرّ عنّي كي أرشقك :: بسهام العين فتموت يا مسكين
قلت له يا حبّي قتلي حرام :: إلى متى يا حبّي هذا الصدود:: نعشقك من صغري فاعطف وجود ",MLF-131-NWA-BRW.png,NWA.PNG
MLF-132-HSN-MSD,132,الحادي صاح,الحسين,مصدّر,"الحادي صاح من شدّة الأمور :: لو صبت جناح للمصطفى أزور
لو صبت الآن نمشي خديم مطيع :: مع الرّكبان لانّي عشيق وليع
تذهب الأحزان حين نرى البقيع
نوره وضّاح يا له من نور لو صبت جناح للمصطفى أزور
يا رب عين من لا له جناح :: والقلب حزين ملازم النواح
يطلب في الحين زوره لسيد الملاح
لما نرتاح دمعتي تفور لو صبت جناح للمصطفى أزور
يا من يعشق يعشق بني أصول :: يتبع الأنياق ويشدّ الحمول
فعسى يلحاق بروضة الرّسول
 نوره الوضّاح يامبدعه من نور لو صبت جناح للمصطفى أزور",MLF-132-HSN-MSD.png,HSN.PNG
MLF-133-HSN-MSD,133,جمر الهوى,الحسين,مصدّر,"جمر الهوى يحرق قلبي بنارو :: مسكين من يعشق في الحومة جاره
مسكين من يعشق أهل الحميّة :: ما صاب شيء ينطق كلمة خفيّة
إن زارني المحبوب يبرا ما بيّا
أمسى خديم مملوك أخدم جواره :: مسكين من يعشق في الحومة جاره
إنا الذي أهواه سلطان قدّه :: الورد والسّوسان عن صحن خدّه
سبحان من أنشا بدنًا لعبده
له عيون إملاح زنجي شفاره :: مسكين من يعشق في الحومة جاره
دير المدام في الكأس وأسقي وعربد :: ما بين دوك الأغراس إملألي وجدّد
بروضة تجلّي البأس والطير ينشد
يا ساقي لا تغفل إلا واسقي خمره :: مسكين من يعشق في الحومة جاره",MLF-133-HSN-MSD.png,HSN.PNG
MLF-134-HSN-MSD,134,داعي الهوى,الحسين,مصدّر,"داعي الهوى قد صاح :: بألسن الأوتار
يدهو لشرب الرّاح :: من راحة الأقمار
يا راحة الأرواح :: يا نزهة الأبصار
قد غرّد القمري :: وصاحت الأطيار
وزمزم السّاقي :: في روضة الأزهار
فالكل في حًبّك :: قد هذّه الأسفار
واسمح بطيب وصلك :: يا كاتم الأسرار
فأنت نور العين :: يا بهجة الأنظار
يا عاطر الأنفاس :: أرفق بحال الناس
فقم ندير الكاس :: في غفلة الحرّاس
وأعطف على الجلّاس :: بالثغر قبل الكاس",MLF-134-HSN-MSD.png,HSN.PNG
MLF-135-HSN-MSD,135,دمعي جرى,الحسين,مصدّر,"دمعي جرى عن صحن خدّي كالمطر
والروح من فرط الهوى في هاوية
لما رأيت الغيد ما بين الشّجر ::  عقلي مضى والروح منّي باليه
ونقروا الطار وحرّكوا  الوتر :: عنّوا صبا ساروا بسيرة باهية
وعيونهم بالحق سحّروا القمر :: ووجوههم مثل البدور الزاهية
وجناتهم كالورد فتّح في مطر :: خلّوا قلبي مثل ورقة بالية
هبّ النسيم وتخبّلت رشقاتهم :: وأنا مع الأغصان حين مالوا أميل
رشقوا الشمع والكاس يدور بينهم :: وأنا شربت الحبّ والصّبر الجميل",MLF-135-HSN-MSD.png,HSN.PNG
MLF-136-HSN-MSD,136,طابت أوقاتي,الحسين,مصدّر," طابت أوقاتي :: واجتمع شملي بذاتي :: وأنا مجموع
وفي مرآتي :: نظرت عيني صفاتي :: والحجاب مرفوع
ويأثباتي :: صرت فاني في حياتي :: ليش نكون ممنوع
زارني بدري :: ورسخ حبّه في صدري :: يا أهيل الحيّ
وعرف قدري :: حسن عرفتهُ صرت بدري :: ما يفتني شيء
وبدا فجري :: وانطوى شفعي في وتري :: يا له من طي
هات كاسي هات :: طابت أوقاتي بلذاتي :: وصل من نهوى",MLF-136-HSN-MSD.png,HSN.PNG
MLF-137-HSN-MSD,137,ظبي سباني,الحسين,مصدّر,"فايق علي جمع الأنام :: في الحسن مفرد
بالله يا حادي الجمال :: رفقًا بعبدك
قد صار جسمي كالخيال :: فاني في حبّك
فأنعم لعبد بالوصال :: يسعد بقربك
مملوك فاني للهادي أحمد فايق علي جمع الأنام في الحسن مفرد
يا صاحب القد العجيب :: داوي فؤادي
القلب شايق في لهيب :: من البعادي
دمعي على خدّي سكيب :: نرعى ودادي
شوقي دعاني للهادي أحمد فايق علي جمع الأنام في الحسن مفرد
سرى على بدن البراق :: طه التهامي
رقّي على سبع طباق :: أعلى مقام
ووجهه زاد إنشراق :: نور الظلام
طاق الحنان بحماه نسعد فايق على جمع الأنام في الحسن مفرد",MLF-137-HSN-MSD.png,HSN.PNG
MLF-138-HSN-MSD,138, قد غارت الأغصان,الحسين,مصدّر,"قد غارت الأغصان من قدّك الميّاس :: رمح القنا الفتّان معطّر الأنفاس
قد ملى للنّدمان يسقي سلاف الكاس
قد أنعش الأرواح :: نسيمة السّحري أدر علينا الراح :: يا طلعة القمري
تضوّعت الأزهار بنشرها المرقوم :: وأنشد المنيار بالذيل والمزموم
ورنّع الأوتار تبري الحشا المكلوم
أمّا الهزّاز قد صاح ::: ما عشت من دهري أغنم لذيذ الرّاح :: تسعد العمر
تزخرف البستان بزهرة الناعم :: وقاست الأغصان من ثغره الباسم
يأسر لنا القطعان ودع عنك اللايم
قلب العزول قد نناح :: يصف على الجمر ودمعه قد ساح :: عن خدّه يجري",MLF-138-HSN-MSD.png,HSN.PNG
MLF-139-HSN-MSD,139, ما سبى عقلي,الحسين,مصدّر,"ما سبى عقلي سوى سحر الجفون :: ما سبى عقلي
حللوا قتلي برمشات العيون :: حللوا قتلي
عاذلي قل لي خلاصي كيف يكون :: يا عاذلي قلي
من عيون الظبي في أكبادي جراح :: والوصال مرهم
من عويناتك يا سلطان الملاح :: يا سلام سلّم
يا قوام البان ما بين اللقاح :: يا قوام البان
جيش من النّعمان على خددك فتح :: جيش من النعمان
أنت هو السلطان على جمع الملاح :: أنت هو السلطان
لا تؤاخذني بأفعال قباح :: لا تؤاخذني
العفو يا حبيبي منك والسّماح والخطأ منّي",MLF-139-HSN-MSD.png,HSN.PNG
MLF-140-HSN-MSD,140,من النوى يوم الفراق,الحسين,مصدّر,"من النّوى يوم الفراق :: بكيت دمعًا دون عيني
كما بكت أهل العراق :: حزنًا على فقد الحسين
والإصبهان زاد اشتياقي :: مزموم وسيكا وأصبعين
أمّا الرهاوي قد جسّها من حرّ نار القبس
لعل من يحي العظام يعفو عن عبد مسيء",MLF-140-HSN-MSD.png,HSN.PNG
MLF-141-HSN-MSD,141,يا غزالًا,الحسين,مصدّر,"يا غزالًا بالبهاء ما أجملك :: يا ترى في قتلي من حلّ لك
كنت لا تعرف خلًا غيري لك :: علّموك الهجر حتّى لذّ لك
زارني طيف خيالك في الكرى :: قلت يا طيف الكرى من أرسلك
قال أرسلني الذي تعرفه :: والذي بعض هواه أشغلك
قال خلّي العشق لا تعن به :: قلت لولا العشق مادار الفلك
إنّما العشق كبحر زاخر :: كلّ من عاناه لا شك هلك
لو رأى العاذل حبّي ما درى :: أبإنسان غرامي أم ملك
أنا مملوك وخلّي ما لكي :: ليس لي حكم على من قد ملك",MLF-141-HSN-MSD.png,HSN.PNG
MLF-142-HSN-MSD,142,يا غزال ما بين غزلان اليمن,الحسين,مصدّر,"يا غزال من بين غزلان اليمن :: يا وفيّ العهد يا صافي البدن
يا ضياء الشّمس يا بدر الدّجى :: يا نسيم الصّبح يا دفع الحزن
واصلو حبلي وإن شئتموا أصرمو :: وكلّ فعل منكمو عندي حسن
روحه روحي وروحي روحه :: من رأي روحين عاشا في بدن
يا حبيبي بلسان عربي ولسان فارسي دستمان",MLF-142-HSN-MSD.png,HSN.PNG
